Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Other Renewables,%,0.17,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Solar,%,4.3,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Bioenergy,GWh,409.01,-3.9,-0.94
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Coal,GWh,30138.12,1245.4,4.31
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Gas,GWh,215.37,78.09,56.88
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Hydro,GWh,245.87,18.31,8.05
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Other Renewables,GWh,53.56,-5.78,-9.74
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Solar,GWh,1394.65,586.48,72.57
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2024,Electricity generation,Total,Total Generation,GWh,32456.58,1918.6,6.28
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Clean,%,168.95,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Fossil,%,24818.79,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,105.53,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,102.01,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Renewables,%,168.95,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Wind and Solar,%,66.94,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Clean,ktCO2,168.95,27.48,19.42
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Fossil,ktCO2,24818.79,1059.49,4.46
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,105.53,38.26,56.88
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,102.01,-0.67,-0.65
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Renewables,ktCO2,168.95,27.48,19.42
India,IND,Haryana,HR,state,2024,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,66.94,28.15,72.57
India,IND,Haryana,HR,state,2024,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,769.88,-12.78,-1.63
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Bioenergy,%,94.07,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Coal,%,24713.26,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Gas,%,105.53,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Hydro,%,5.9,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Other Renewables,%,2.04,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Solar,%,66.94,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Bioenergy,ktCO2,94.07,-0.9,-0.95
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Coal,ktCO2,24713.26,1021.23,4.31
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Gas,ktCO2,105.53,38.26,56.88
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Hydro,ktCO2,5.9,0.44,8.06
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Other Renewables,ktCO2,2.04,-0.21,-9.33
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Solar,ktCO2,66.94,28.15,72.57
India,IND,Haryana,HR,state,2024,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2024,Power sector emissions,Total,Total emissions,ktCO2,24987.74,1086.97,4.55
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Aggregate fuel,Clean,MW,7209.04,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Aggregate fuel,Fossil,MW,20490.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2451.66,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Aggregate fuel,Renewables,MW,7209.04,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Aggregate fuel,Wind and Solar,MW,4757.38,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Bioenergy,MW,120.75,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Coal,MW,20490.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Gas,MW,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Hydro,MW,2330.91,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Nuclear,MW,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Other Fossil,MW,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Other Renewables,MW,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Solar,MW,2237.49,,
India,IND,Madhya Pradesh,MP,state,2019,Capacity,Fuel,Wind,MW,2519.89,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Clean,%,10.83,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Fossil,%,89.17,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.8,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Renewables,%,10.83,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,6.03,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,13925.23,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,114695.01,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,6177.18,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,13925.23,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,7748.05,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Bioenergy,%,0.08,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Coal,%,89.17,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Hydro,%,4.69,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Other Renewables,%,0.03,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Solar,%,2.59,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Wind,%,3.44,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Bioenergy,GWh,103.24,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Coal,GWh,114695.01,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Gas,GWh,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Hydro,GWh,6037.43,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Other Renewables,GWh,36.51,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Solar,GWh,3329.83,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Fuel,Wind,GWh,4418.22,,
India,IND,Madhya Pradesh,MP,state,2019,Electricity generation,Total,Total Generation,GWh,128620.24,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Clean,%,378.46,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,94049.91,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,170.03,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,378.46,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,208.43,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,378.46,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,94049.91,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,170.03,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,378.46,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,208.43,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,734.16,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Bioenergy,%,23.74,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Coal,%,94049.91,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Hydro,%,144.9,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Other Renewables,%,1.39,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Solar,%,159.83,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Wind,%,48.6,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,23.74,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Coal,ktCO2,94049.91,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Gas,ktCO2,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,144.9,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,1.39,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Solar,ktCO2,159.83,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Fuel,Wind,ktCO2,48.6,,
India,IND,Madhya Pradesh,MP,state,2019,Power sector emissions,Total,Total emissions,ktCO2,94428.37,,
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Aggregate fuel,Clean,MW,7417.5,208.46,2.89
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Aggregate fuel,Fossil,MW,21150.0,660.0,3.22
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2457.46,5.8,0.24
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Aggregate fuel,Renewables,MW,7417.5,208.46,2.89
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Aggregate fuel,Wind and Solar,MW,4960.04,202.66,4.26
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Bioenergy,MW,122.75,2.0,1.66
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Coal,MW,21150.0,660.0,3.22
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Hydro,MW,2334.71,3.8,0.16
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Solar,MW,2440.15,202.66,9.06
India,IND,Madhya Pradesh,MP,state,2020,Capacity,Fuel,Wind,MW,2519.89,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Clean,%,11.1,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Fossil,%,88.9,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,5.08,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Renewables,%,11.1,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,6.02,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,14973.73,1048.5,7.53
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,119969.96,5274.95,4.6
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,6846.84,669.66,10.84
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,14973.73,1048.5,7.53
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,8126.89,378.84,4.89
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Bioenergy,%,0.07,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Coal,%,88.9,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Hydro,%,4.98,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Other Renewables,%,0.03,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Solar,%,3.07,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Wind,%,2.95,,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Bioenergy,GWh,89.88,-13.36,-12.94
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Coal,GWh,119969.96,5274.95,4.6
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Hydro,GWh,6716.88,679.45,11.25
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Other Renewables,GWh,40.08,3.57,9.78
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Solar,GWh,4140.58,810.75,24.35
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Fuel,Wind,GWh,3986.31,-431.91,-9.78
India,IND,Madhya Pradesh,MP,state,2020,Electricity generation,Total,Total Generation,GWh,134943.69,6323.45,4.92
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Clean,%,426.0,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,98375.37,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,183.4,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,426.0,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,242.6,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,426.0,47.54,12.56
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,98375.37,4325.46,4.6
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,183.4,13.37,7.86
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,426.0,47.54,12.56
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,242.6,34.17,16.39
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,732.17,-1.99,-0.27
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Bioenergy,%,20.67,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Coal,%,98375.37,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Hydro,%,161.21,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Other Renewables,%,1.52,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Solar,%,198.75,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Wind,%,43.85,,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,20.67,-3.07,-12.93
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Coal,ktCO2,98375.37,4325.46,4.6
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,161.21,16.31,11.26
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,1.52,0.13,9.35
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Solar,ktCO2,198.75,38.92,24.35
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Fuel,Wind,ktCO2,43.85,-4.75,-9.77
India,IND,Madhya Pradesh,MP,state,2020,Power sector emissions,Total,Total emissions,ktCO2,98801.37,4373.0,4.63
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Aggregate fuel,Clean,MW,7662.72,245.22,3.31
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Aggregate fuel,Fossil,MW,21950.0,800.0,3.78
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2462.71,5.25,0.21
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Aggregate fuel,Renewables,MW,7662.72,245.22,3.31
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Aggregate fuel,Wind and Solar,MW,5200.01,239.97,4.84
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Bioenergy,MW,128.0,5.25,4.28
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Coal,MW,21950.0,800.0,3.78
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Hydro,MW,2334.71,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Solar,MW,2680.12,239.97,9.83
India,IND,Madhya Pradesh,MP,state,2021,Capacity,Fuel,Wind,MW,2519.89,0.0,0.0
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Clean,%,9.65,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Fossil,%,90.35,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,3.76,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Renewables,%,9.65,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,5.89,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,13661.61,-1312.12,-8.76
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,127911.34,7941.38,6.62
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,5327.91,-1518.93,-22.18
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,13661.61,-1312.12,-8.76
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,8333.7,206.81,2.54
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Bioenergy,%,0.06,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Coal,%,90.35,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Hydro,%,3.68,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Other Renewables,%,0.02,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Solar,%,2.81,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Wind,%,3.08,,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Bioenergy,GWh,83.6,-6.28,-6.99
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Coal,GWh,127911.34,7941.38,6.62
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Hydro,GWh,5209.96,-1506.92,-22.43
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Other Renewables,GWh,34.35,-5.73,-14.3
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Solar,GWh,3976.43,-164.15,-3.96
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Fuel,Wind,GWh,4357.27,370.96,9.31
India,IND,Madhya Pradesh,MP,state,2021,Electricity generation,Total,Total Generation,GWh,141572.95,6629.26,4.91
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Clean,%,384.38,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,104887.3,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,145.58,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,384.38,,
India,IND,Madhya Pradesh,MP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,238.8,,
